patient_id,failed_login_rate,request_rate,total_records_accessed,unique_endpoints,endpoint_discovery_count,suspicious_download_count,data_export_count,privilege_escalation_count,device_change_count,night_activity_count,error_rate,anomalous_event_count,unique_sessions,unique_devices,average_response_time_ms,behavior_class,is_anomalous
TRAIN_P3370,0.122,0.089,900,14,5,2,0,4,3,52,0.1063,25,6,4,609.79,PRIVILEGE_ABUSE,1
TRAIN_P1801,0.051,0.0116,146,8,0,0,0,0,0,21,0.0156,0,2,1,320.04,NORMAL,0
TRAIN_P1499,0.0574,0.0272,165,5,0,0,0,0,0,36,0.0203,0,6,1,344.12,NORMAL,0
TRAIN_P2243,0.5488,0.0568,236,10,0,0,0,0,2,37,0.3508,16,3,1,453.78,BRUTE_FORCE,1
TRAIN_P1453,0.0578,0.019,108,6,0,0,0,0,1,21,0.0216,0,1,1,385.61,NORMAL,0
TRAIN_P1049,0.0268,0.024,172,9,0,0,0,0,0,18,0.0188,0,4,1,460.62,NORMAL,0
TRAIN_P3146,0.104,0.1126,2616,15,4,17,8,0,1,53,0.0302,28,5,3,930.21,DATA_EXFILTRATION,1
TRAIN_P2179,0.4559,0.0775,205,9,1,0,0,0,0,32,0.3883,11,3,1,280.4,BRUTE_FORCE,1
TRAIN_P1881,0.0402,0.0217,73,7,0,0,0,0,0,26,0.0178,0,3,1,475.99,NORMAL,0
TRAIN_P2516,0.0707,0.0396,352,16,11,2,0,0,0,53,0.1074,9,6,2,535.03,RECONNAISSANCE,1
TRAIN_P0238,0.0,0.0257,166,9,0,0,0,0,0,16,0.0061,0,3,1,396.35,NORMAL,0
TRAIN_P2098,0.0454,0.0268,192,10,0,0,0,0,0,23,0.0213,0,4,1,322.59,NORMAL,0
TRAIN_P2464,0.1089,0.0575,261,13,6,0,0,0,1,48,0.1361,7,6,2,530.36,RECONNAISSANCE,1
TRAIN_P1134,0.0441,0.0141,130,9,1,0,0,0,0,24,0.0,0,4,1,477.24,NORMAL,0
TRAIN_P2351,0.5936,0.0689,210,11,0,0,0,0,0,36,0.3813,12,4,1,449.46,BRUTE_FORCE,1
TRAIN_P2465,0.0804,0.0742,247,16,10,0,0,0,0,37,0.1541,6,6,1,386.32,RECONNAISSANCE,1
TRAIN_P0164,0.0326,0.0305,139,9,0,0,0,0,0,35,0.0191,0,2,1,511.41,NORMAL,0
TRAIN_P1514,0.0641,0.0227,108,8,0,0,0,0,0,34,0.0127,0,3,1,358.63,NORMAL,0
TRAIN_P0253,0.0601,0.0137,157,10,0,0,0,0,0,11,0.0203,0,2,1,357.63,NORMAL,0
TRAIN_P2175,0.5607,0.0643,250,11,0,0,0,0,1,54,0.2956,6,2,2,434.06,BRUTE_FORCE,1
TRAIN_P2500,0.1122,0.101,330,16,5,0,0,0,0,57,0.1579,5,3,2,624.89,RECONNAISSANCE,1
TRAIN_P1594,0.0246,0.0179,182,7,0,0,0,0,0,26,0.0068,0,6,1,240.84,NORMAL,0
TRAIN_P0931,0.0404,0.0202,101,7,0,0,0,0,0,25,0.0227,0,3,1,524.24,NORMAL,0
TRAIN_P1658,0.0562,0.0299,237,9,0,0,0,0,1,23,0.0184,0,3,1,474.25,NORMAL,0
TRAIN_P1784,0.0314,0.0245,132,7,1,0,0,0,0,30,0.0144,0,2,1,383.36,NORMAL,0
TRAIN_P3092,0.0859,0.0919,1608,12,3,1,0,0,1,46,0.0354,27,5,2,583.46,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P1451,0.0442,0.013,211,8,0,0,0,0,0,27,0.0143,0,4,1,378.55,NORMAL,0
TRAIN_P2991,0.0851,0.0893,2101,13,4,1,1,0,1,50,0.039,27,5,3,660.78,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P1972,0.0267,0.0186,159,8,0,0,0,0,0,31,0.0222,0,2,1,415.91,NORMAL,0
TRAIN_P3443,0.0522,0.0821,1571,10,2,1,2,2,3,47,0.0509,19,8,2,569.31,PRIVILEGE_ABUSE,1
TRAIN_P1091,0.0331,0.0161,179,11,0,0,0,0,0,33,0.0064,0,3,1,492.21,NORMAL,0
TRAIN_P2873,0.0734,0.0337,2684,12,2,0,0,0,0,74,0.0207,11,10,3,429.49,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P1588,0.0145,0.0208,94,5,2,0,0,0,0,28,0.0163,0,5,1,356.72,NORMAL,0
TRAIN_P1182,0.0841,0.0232,155,9,0,0,0,0,0,21,0.0102,0,3,2,301.68,NORMAL,0
TRAIN_P0594,0.0365,0.0166,123,11,0,0,0,0,0,16,0.0132,0,4,1,321.5,NORMAL,0
TRAIN_P0678,0.0172,0.0211,200,8,0,0,0,0,0,31,0.0182,1,2,2,431.05,NORMAL,0
TRAIN_P0042,0.0308,0.0185,89,10,0,0,0,0,0,23,0.013,0,5,1,333.85,NORMAL,0
TRAIN_P2284,0.4482,0.0715,213,11,0,0,0,0,0,36,0.3718,10,5,3,403.42,BRUTE_FORCE,1
TRAIN_P3380,0.0985,0.0841,1141,13,3,1,0,8,2,44,0.0792,34,8,4,366.75,PRIVILEGE_ABUSE,1
TRAIN_P2467,0.0647,0.0547,287,13,9,2,0,0,0,42,0.1097,10,5,2,496.45,RECONNAISSANCE,1
TRAIN_P0244,0.0325,0.0175,126,8,0,0,0,0,0,23,0.0152,0,3,1,376.99,NORMAL,0
TRAIN_P1125,0.0489,0.0168,104,9,0,0,0,0,0,39,0.0152,0,2,1,268.81,NORMAL,0
TRAIN_P1314,0.0487,0.0233,142,9,1,0,0,0,0,25,0.0098,0,3,1,265.46,NORMAL,0
TRAIN_P1500,0.0,0.0206,145,9,0,0,0,0,0,28,0.0132,0,4,1,411.16,NORMAL,0
TRAIN_P2672,0.1188,0.0606,334,18,7,0,0,0,0,45,0.0488,5,5,1,623.22,RECONNAISSANCE,1
TRAIN_P0262,0.0536,0.0193,129,8,0,0,0,0,0,25,0.0044,0,1,1,325.12,NORMAL,0
TRAIN_P2609,0.1196,0.0246,350,17,3,0,0,0,1,46,0.0716,13,5,2,611.4,RECONNAISSANCE,1
TRAIN_P2000,0.0532,0.0335,192,11,1,0,0,0,0,26,0.0251,0,2,1,344.76,NORMAL,0
TRAIN_P2404,0.6164,0.0663,213,10,0,0,0,0,1,38,0.3314,15,4,2,240.8,BRUTE_FORCE,1
TRAIN_P0835,0.0313,0.0126,58,7,0,0,0,0,0,20,0.0123,0,3,1,379.46,NORMAL,0
TRAIN_P3448,0.1002,0.0523,1469,9,7,3,0,5,4,71,0.1017,23,7,4,578.18,PRIVILEGE_ABUSE,1
TRAIN_P1361,0.0,0.033,117,8,0,0,0,0,0,32,0.0197,1,5,1,310.66,NORMAL,0
TRAIN_P2717,0.0918,0.0531,324,17,8,0,0,0,0,29,0.1038,12,4,1,372.53,RECONNAISSANCE,1
TRAIN_P1310,0.0833,0.0266,189,6,0,1,0,0,0,29,0.01,1,3,1,315.29,NORMAL,0
TRAIN_P0341,0.035,0.0116,166,10,0,0,0,0,0,27,0.0109,0,6,1,458.57,NORMAL,0
TRAIN_P1534,0.0374,0.017,197,6,0,0,0,0,0,23,0.017,0,5,1,342.91,NORMAL,0
TRAIN_P0749,0.0514,0.0184,62,10,0,0,0,0,0,5,0.0172,0,1,1,443.66,NORMAL,0
TRAIN_P3087,0.0293,0.0353,2749,16,4,1,0,0,1,45,0.0344,13,9,2,640.76,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P0481,0.0327,0.0128,201,10,0,0,0,0,0,19,0.0133,0,4,1,415.88,NORMAL,0
TRAIN_P1698,0.0448,0.0187,153,10,0,0,0,0,0,24,0.0148,0,6,1,369.28,NORMAL,0
TRAIN_P1955,0.0293,0.0209,106,6,0,0,0,0,0,40,0.0194,0,4,1,365.22,NORMAL,0
TRAIN_P1663,0.0415,0.0161,167,8,0,0,0,0,0,10,0.0216,0,3,1,295.77,NORMAL,0
TRAIN_P0784,0.0496,0.0128,155,9,0,0,0,0,0,22,0.0172,0,3,1,423.63,NORMAL,0
TRAIN_P3084,0.0431,0.067,1848,13,4,0,2,0,1,46,0.0515,21,8,3,468.19,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P3560,0.1443,0.0699,1367,17,3,4,1,7,4,58,0.0983,26,6,2,602.78,PRIVILEGE_ABUSE,1
TRAIN_P2360,0.4942,0.0824,187,10,0,0,0,0,0,64,0.4408,18,5,1,616.27,BRUTE_FORCE,1
TRAIN_P3544,0.121,0.0818,1581,13,2,1,1,6,4,40,0.0792,21,7,3,431.82,PRIVILEGE_ABUSE,1
TRAIN_P2382,0.6409,0.0833,159,12,0,0,0,0,0,32,0.2743,9,4,1,477.03,BRUTE_FORCE,1
TRAIN_P2251,0.7026,0.0426,126,11,1,0,0,0,0,31,0.325,18,3,1,459.91,BRUTE_FORCE,1
TRAIN_P1412,0.023,0.024,218,10,0,0,0,0,0,21,0.0135,0,1,1,425.7,NORMAL,0
TRAIN_P1676,0.0389,0.0192,128,9,0,0,0,0,0,25,0.0226,0,1,1,416.01,NORMAL,0
TRAIN_P2373,0.5433,0.0475,201,9,0,0,0,0,0,47,0.3452,14,4,1,462.66,BRUTE_FORCE,1
TRAIN_P2549,0.0979,0.0826,278,19,6,0,0,0,0,70,0.1157,11,2,3,376.15,RECONNAISSANCE,1
TRAIN_P1462,0.074,0.0178,74,10,0,0,0,0,0,17,0.0227,0,2,1,351.82,NORMAL,0
TRAIN_P1272,0.045,0.0179,141,7,0,0,0,0,0,18,0.0188,1,4,1,380.26,NORMAL,0
TRAIN_P2234,0.5555,0.0729,193,7,0,0,0,0,0,37,0.2359,6,5,1,409.6,BRUTE_FORCE,1
TRAIN_P1128,0.0559,0.0236,171,8,0,0,0,0,0,25,0.0092,0,2,1,486.24,NORMAL,0
TRAIN_P0627,0.0583,0.0258,56,8,0,0,0,0,0,24,0.0153,0,2,1,455.67,NORMAL,0
TRAIN_P0348,0.0635,0.0186,136,9,0,0,0,0,0,29,0.0184,0,3,1,474.32,NORMAL,0
TRAIN_P2298,0.5141,0.0799,155,12,1,0,0,0,0,41,0.2969,19,6,1,447.55,BRUTE_FORCE,1
TRAIN_P1767,0.012,0.0253,63,7,1,0,0,0,0,31,0.0245,0,3,1,358.39,NORMAL,0
TRAIN_P0980,0.0781,0.0205,145,10,0,0,0,0,0,28,0.0259,0,4,1,513.5,NORMAL,0
TRAIN_P3097,0.063,0.1292,3013,15,0,12,7,1,4,56,0.0492,38,6,2,666.12,DATA_EXFILTRATION,1
TRAIN_P1593,0.0337,0.0117,183,8,0,0,0,0,0,35,0.0143,0,3,1,328.6,NORMAL,0
TRAIN_P0912,0.0687,0.0165,171,11,0,0,0,0,0,20,0.0177,0,1,1,298.65,NORMAL,0
TRAIN_P2253,0.5474,0.0699,181,10,1,0,0,0,0,44,0.2958,20,4,1,479.09,BRUTE_FORCE,1
TRAIN_P0633,0.0392,0.0241,194,9,0,0,0,0,0,17,0.0142,0,4,1,287.32,NORMAL,0
TRAIN_P1432,0.0243,0.0224,117,9,0,0,0,0,0,31,0.0154,0,2,1,373.92,NORMAL,0
TRAIN_P0446,0.0412,0.017,136,5,0,0,0,0,0,25,0.0098,0,4,1,352.35,NORMAL,0
TRAIN_P0618,0.046,0.0238,161,10,0,0,0,0,0,21,0.0125,0,4,1,487.67,NORMAL,0
TRAIN_P3058,0.0284,0.0615,2639,13,3,1,1,0,2,64,0.0419,16,5,1,531.67,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P1554,0.047,0.0214,112,9,0,0,0,0,0,9,0.0228,0,6,1,367.39,NORMAL,0
TRAIN_P1868,0.0584,0.0242,138,8,0,0,0,0,0,18,0.0131,0,2,1,380.49,NORMAL,0
TRAIN_P1643,0.043,0.0162,133,10,0,0,0,0,0,38,0.0208,0,5,1,495.41,NORMAL,0
TRAIN_P3056,0.0522,0.0653,3018,13,2,1,0,0,1,66,0.0296,12,8,2,598.54,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P1367,0.0092,0.014,151,9,0,0,0,0,0,21,0.0234,0,3,2,264.95,NORMAL,0
TRAIN_P1785,0.0444,0.021,192,9,0,0,0,0,0,23,0.012,0,3,1,352.56,NORMAL,0
TRAIN_P1812,0.0553,0.0248,103,10,0,0,0,0,0,13,0.0081,0,3,2,314.92,NORMAL,0
TRAIN_P0354,0.0538,0.0213,176,8,0,0,0,0,0,23,0.0104,0,2,1,423.33,NORMAL,0
TRAIN_P1233,0.0414,0.0297,179,8,0,0,0,0,0,19,0.0374,0,5,1,454.3,NORMAL,0
TRAIN_P0614,0.0655,0.016,180,10,0,0,0,0,0,21,0.0299,0,3,1,406.17,NORMAL,0
TRAIN_P2728,0.0684,0.0695,335,20,11,0,1,0,0,52,0.1212,10,5,3,513.02,RECONNAISSANCE,1
TRAIN_P2319,0.534,0.0616,117,10,0,0,0,0,0,50,0.2885,13,5,1,433.58,BRUTE_FORCE,1
TRAIN_P2113,0.0463,0.0233,123,10,0,0,0,0,0,40,0.0163,0,3,1,389.44,NORMAL,0
TRAIN_P1941,0.0343,0.0248,174,9,0,1,0,0,0,21,0.015,1,3,2,411.77,NORMAL,0
TRAIN_P2280,0.5948,0.0941,194,10,0,0,0,0,0,53,0.2663,11,5,1,307.74,BRUTE_FORCE,1
TRAIN_P3382,0.0968,0.0958,2046,17,2,2,0,5,3,48,0.0835,20,6,2,587.01,PRIVILEGE_ABUSE,1
TRAIN_P0058,0.0278,0.013,113,6,0,0,0,0,0,28,0.0159,0,4,1,258.47,NORMAL,0
TRAIN_P3392,0.0352,0.09,1524,16,3,0,2,7,2,57,0.0738,25,5,3,568.91,PRIVILEGE_ABUSE,1
TRAIN_P3178,0.0621,0.0741,2712,12,3,11,7,0,1,57,0.053,34,7,3,793.28,DATA_EXFILTRATION,1
TRAIN_P2635,0.0835,0.0752,249,11,5,0,0,0,0,22,0.0808,10,5,1,433.99,RECONNAISSANCE,1
TRAIN_P1254,0.0624,0.0311,152,10,0,0,0,0,0,23,0.019,0,4,1,466.6,NORMAL,0
TRAIN_P3002,0.0837,0.0739,2972,16,3,1,0,0,0,46,0.0549,8,7,2,378.12,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P2261,0.5746,0.07,221,12,0,0,0,0,0,36,0.263,11,7,2,677.59,BRUTE_FORCE,1
TRAIN_P2104,0.0437,0.0161,152,8,0,0,0,0,0,22,0.0053,0,3,1,520.35,NORMAL,0
TRAIN_P1923,0.0439,0.0194,75,9,0,0,0,0,1,18,0.0166,0,5,1,384.16,NORMAL,0
TRAIN_P1559,0.0527,0.0224,155,7,0,0,0,0,0,21,0.0192,0,3,1,444.61,NORMAL,0
TRAIN_P2321,0.6312,0.0785,162,9,0,0,0,0,0,46,0.284,16,4,1,513.06,BRUTE_FORCE,1
TRAIN_P1498,0.05,0.0174,104,8,0,0,0,0,0,22,0.0093,0,4,1,355.36,NORMAL,0
TRAIN_P0561,0.0229,0.018,160,8,0,0,0,0,0,40,0.0144,0,3,1,434.96,NORMAL,0
TRAIN_P0708,0.0468,0.0237,172,5,0,0,0,0,0,22,0.0144,0,3,1,461.76,NORMAL,0
TRAIN_P2973,0.0848,0.0589,2198,12,2,0,1,0,1,64,0.0217,22,7,2,609.27,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P0425,0.0364,0.0233,188,8,0,0,0,0,0,19,0.0119,0,2,1,443.47,NORMAL,0
TRAIN_P1094,0.0112,0.019,108,10,0,0,0,0,0,30,0.0075,0,6,1,339.62,NORMAL,0
TRAIN_P0648,0.0207,0.0197,207,10,0,0,0,0,1,21,0.0187,0,1,1,274.08,NORMAL,0
TRAIN_P0073,0.053,0.0249,194,10,0,0,0,0,0,24,0.0182,0,2,2,324.65,NORMAL,0
TRAIN_P3301,0.0359,0.1052,3235,13,1,14,8,0,3,45,0.0215,38,7,3,704.25,DATA_EXFILTRATION,1
TRAIN_P1546,0.0543,0.0165,147,9,0,0,0,0,0,30,0.0271,0,4,1,254.01,NORMAL,0
TRAIN_P1413,0.0259,0.0204,109,11,0,0,0,0,0,45,0.0157,0,5,1,496.91,NORMAL,0
TRAIN_P1006,0.0256,0.0169,187,8,0,0,0,0,0,8,0.0216,1,5,1,437.62,NORMAL,0
TRAIN_P0621,0.0418,0.0181,124,11,0,0,0,0,0,33,0.0131,0,5,1,239.18,NORMAL,0
TRAIN_P1988,0.058,0.0216,171,10,0,0,0,0,0,16,0.017,0,4,2,255.07,NORMAL,0
TRAIN_P2038,0.0711,0.0289,126,9,0,0,0,0,0,25,0.0164,0,2,1,345.96,NORMAL,0
TRAIN_P0554,0.0721,0.0096,198,7,0,0,0,0,0,31,0.0253,0,2,2,498.47,NORMAL,0
TRAIN_P1518,0.0186,0.0268,150,8,0,0,0,0,0,40,0.0128,0,5,1,516.26,NORMAL,0
TRAIN_P1552,0.0187,0.0233,120,7,0,0,0,0,0,18,0.0154,0,1,1,428.63,NORMAL,0
TRAIN_P3194,0.0859,0.1068,3227,12,0,18,6,0,4,61,0.0409,27,5,3,964.24,DATA_EXFILTRATION,1
TRAIN_P2589,0.0761,0.0897,322,12,3,0,0,0,2,55,0.0769,13,4,1,393.33,RECONNAISSANCE,1
TRAIN_P2304,0.4044,0.0605,244,11,2,0,0,0,0,48,0.2877,7,4,1,393.72,BRUTE_FORCE,1
TRAIN_P0999,0.0401,0.0245,111,11,0,0,0,0,0,11,0.0186,0,2,1,235.07,NORMAL,0
TRAIN_P1776,0.0721,0.0189,125,9,1,0,0,0,0,32,0.0202,0,3,1,432.64,NORMAL,0
TRAIN_P1884,0.0552,0.014,89,9,0,0,0,0,0,34,0.0194,0,4,1,260.03,NORMAL,0
TRAIN_P2029,0.0526,0.025,146,8,0,0,0,0,0,16,0.011,0,5,2,255.83,NORMAL,0
TRAIN_P3292,0.0216,0.1,2572,17,0,11,6,0,1,69,0.039,25,10,2,715.06,DATA_EXFILTRATION,1
TRAIN_P1851,0.0646,0.0167,87,10,0,0,0,0,0,25,0.0218,0,4,2,405.74,NORMAL,0
TRAIN_P3580,0.1081,0.0501,1748,16,3,3,0,4,4,33,0.0573,18,11,4,609.62,PRIVILEGE_ABUSE,1
TRAIN_P2092,0.0173,0.0253,229,10,0,0,0,0,0,40,0.0098,0,1,1,303.53,NORMAL,0
TRAIN_P2481,0.0906,0.0623,265,13,9,0,0,0,0,53,0.0834,7,7,3,380.62,RECONNAISSANCE,1
TRAIN_P0441,0.0667,0.0229,137,9,0,0,0,0,0,37,0.0178,0,5,1,455.09,NORMAL,0
TRAIN_P0509,0.0514,0.0165,202,6,0,0,0,0,0,29,0.0277,0,1,1,407.15,NORMAL,0
TRAIN_P1101,0.0633,0.0175,173,8,0,0,0,0,0,34,0.0121,0,3,1,336.8,NORMAL,0
TRAIN_P0590,0.0786,0.0202,197,9,0,0,0,0,0,34,0.0074,0,5,1,378.76,NORMAL,0
TRAIN_P1610,0.0295,0.0183,118,9,0,1,0,0,0,33,0.009,0,3,1,278.69,NORMAL,0
TRAIN_P0650,0.0206,0.0132,155,8,0,1,0,0,0,9,0.0167,0,4,1,387.74,NORMAL,0
TRAIN_P3279,0.0749,0.1027,3238,13,0,12,7,0,3,53,0.0436,26,6,2,505.82,DATA_EXFILTRATION,1
TRAIN_P2094,0.0913,0.0188,113,9,0,0,0,0,0,17,0.0159,0,3,1,246.04,NORMAL,0
TRAIN_P3470,0.0948,0.054,2028,16,5,1,2,7,2,64,0.1043,18,9,5,476.87,PRIVILEGE_ABUSE,1
TRAIN_P3277,0.0838,0.1169,3019,15,2,7,6,0,0,61,0.0436,35,7,3,619.37,DATA_EXFILTRATION,1
TRAIN_P1738,0.044,0.0327,121,8,0,0,0,0,0,15,0.0082,0,4,2,384.01,NORMAL,0
TRAIN_P0661,0.0206,0.0221,106,9,0,0,0,0,0,38,0.0113,0,4,1,476.72,NORMAL,0
TRAIN_P0631,0.0471,0.0114,144,6,0,0,0,0,0,30,0.0143,0,4,1,590.93,NORMAL,0
TRAIN_P1821,0.045,0.0241,225,7,0,0,0,0,0,42,0.0157,2,4,1,326.45,NORMAL,0
TRAIN_P1250,0.0375,0.0257,138,10,0,1,0,0,0,23,0.015,0,3,1,305.04,NORMAL,0
TRAIN_P1423,0.0373,0.019,128,8,0,0,0,0,0,6,0.0149,0,3,1,224.31,NORMAL,0
TRAIN_P0483,0.0223,0.0207,134,7,0,0,0,0,0,37,0.0194,0,4,1,464.24,NORMAL,0
TRAIN_P1622,0.0652,0.02,152,7,0,0,0,0,0,12,0.0184,0,4,1,327.7,NORMAL,0
TRAIN_P3070,0.0715,0.1083,1354,13,4,2,1,0,2,50,0.0469,28,9,2,707.84,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P1589,0.0144,0.0144,117,7,0,0,0,0,0,23,0.0198,0,4,1,368.52,NORMAL,0
TRAIN_P2506,0.1044,0.0405,209,17,8,0,0,0,0,52,0.0578,19,8,2,487.56,RECONNAISSANCE,1
TRAIN_P2975,0.077,0.0715,2350,10,3,0,1,0,2,56,0.0584,20,9,2,635.34,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P2343,0.5584,0.0768,169,9,0,0,0,0,1,30,0.3108,10,4,1,443.93,BRUTE_FORCE,1
TRAIN_P0857,0.0441,0.0194,144,7,0,0,1,0,0,23,0.0113,0,2,1,311.19,NORMAL,0
TRAIN_P1226,0.0615,0.0207,170,9,0,0,0,0,0,24,0.0199,0,2,1,278.34,NORMAL,0
TRAIN_P1191,0.059,0.0236,122,8,0,0,0,0,0,25,0.0116,0,1,1,467.04,NORMAL,0
TRAIN_P3551,0.1083,0.0915,1787,10,2,2,1,2,4,63,0.0962,25,14,3,563.53,PRIVILEGE_ABUSE,1
TRAIN_P0531,0.0357,0.025,140,8,1,0,0,0,0,25,0.0083,0,4,1,358.75,NORMAL,0
TRAIN_P2407,0.6897,0.0746,125,9,0,0,0,0,0,26,0.3354,7,6,1,439.53,BRUTE_FORCE,1
TRAIN_P0050,0.0333,0.0283,139,6,0,0,0,0,0,23,0.0185,0,2,2,421.33,NORMAL,0
TRAIN_P3071,0.0596,0.0743,2769,12,2,2,0,0,2,46,0.0564,14,7,1,580.22,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P0859,0.0433,0.0163,129,7,1,0,0,0,0,36,0.0121,0,4,1,325.29,NORMAL,0
TRAIN_P1476,0.0363,0.013,136,6,0,0,0,0,0,17,0.011,0,3,1,390.39,NORMAL,0
TRAIN_P1073,0.0,0.0173,182,8,0,0,0,0,0,18,0.0173,0,3,1,232.29,NORMAL,0
TRAIN_P0720,0.0232,0.0139,181,8,1,0,0,0,0,22,0.0112,0,4,2,391.6,NORMAL,0
TRAIN_P1804,0.0062,0.0229,198,7,1,0,0,0,0,14,0.0135,0,3,1,405.38,NORMAL,0
TRAIN_P2349,0.5455,0.0853,98,9,0,0,0,0,0,37,0.3816,14,4,2,411.37,BRUTE_FORCE,1
TRAIN_P2699,0.0394,0.0522,459,17,9,0,0,0,1,59,0.1499,12,5,1,549.31,RECONNAISSANCE,1
TRAIN_P2898,0.061,0.0747,2538,9,3,0,0,0,2,48,0.058,9,10,3,473.61,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P3553,0.0921,0.0811,2334,11,0,2,0,4,4,39,0.1262,22,8,2,553.67,PRIVILEGE_ABUSE,1
TRAIN_P3525,0.1137,0.0744,1894,13,3,1,1,6,4,41,0.1127,27,8,3,391.02,PRIVILEGE_ABUSE,1
TRAIN_P1870,0.0326,0.028,89,7,1,0,0,0,1,20,0.0171,0,5,1,261.15,NORMAL,0
TRAIN_P2677,0.1076,0.0586,380,15,8,0,0,0,0,46,0.0669,10,6,3,595.26,RECONNAISSANCE,1
TRAIN_P1533,0.046,0.0112,187,11,1,0,0,0,0,39,0.0126,0,4,1,417.66,NORMAL,0
TRAIN_P1865,0.0471,0.0154,172,9,0,0,0,0,0,34,0.0171,0,3,1,392.21,NORMAL,0
TRAIN_P3241,0.0939,0.0846,3169,14,0,10,5,0,5,61,0.0451,44,7,3,861.94,DATA_EXFILTRATION,1
TRAIN_P2475,0.0827,0.0631,142,16,2,0,0,0,0,60,0.0433,6,5,1,373.13,RECONNAISSANCE,1
TRAIN_P1799,0.0411,0.0252,101,11,0,0,0,0,0,21,0.0092,0,2,2,477.01,NORMAL,0
TRAIN_P1445,0.0281,0.0143,76,9,0,0,0,0,0,26,0.0174,0,3,1,376.04,NORMAL,0
TRAIN_P2045,0.0133,0.022,213,10,0,0,0,0,0,37,0.0233,0,4,1,374.75,NORMAL,0
TRAIN_P2571,0.0873,0.0976,391,11,8,0,1,0,1,36,0.0637,12,6,1,540.25,RECONNAISSANCE,1
TRAIN_P1386,0.0457,0.0216,103,6,0,0,0,0,0,42,0.0058,0,4,1,288.88,NORMAL,0
TRAIN_P1400,0.0423,0.0152,167,11,0,0,0,0,0,34,0.0204,0,3,1,401.2,NORMAL,0
TRAIN_P1196,0.0467,0.0157,151,7,0,0,0,0,0,18,0.0067,0,6,1,304.83,NORMAL,0
TRAIN_P3389,0.0832,0.0958,1666,16,0,1,0,6,2,49,0.0855,19,10,3,600.05,PRIVILEGE_ABUSE,1
TRAIN_P2477,0.0706,0.0557,184,16,8,0,0,0,0,55,0.1394,7,4,3,475.27,RECONNAISSANCE,1
TRAIN_P3150,0.0897,0.1164,2910,11,3,12,9,0,0,42,0.0481,33,6,2,455.12,DATA_EXFILTRATION,1
TRAIN_P2468,0.0678,0.0397,328,18,13,0,1,0,0,58,0.0788,6,3,2,386.92,RECONNAISSANCE,1
TRAIN_P0298,0.0433,0.014,141,7,0,0,0,0,1,23,0.0171,0,3,2,285.28,NORMAL,0
TRAIN_P1728,0.042,0.0126,141,7,0,0,0,0,0,29,0.0079,0,2,1,412.07,NORMAL,0
TRAIN_P1265,0.0372,0.0072,132,10,1,0,0,0,0,28,0.0202,0,5,1,380.12,NORMAL,0
TRAIN_P3308,0.0746,0.134,3256,14,0,15,8,0,3,55,0.012,22,7,2,627.64,DATA_EXFILTRATION,1
TRAIN_P0959,0.0223,0.0285,152,8,0,0,0,0,0,32,0.0142,0,4,1,417.75,NORMAL,0
TRAIN_P1721,0.0302,0.0214,107,12,0,0,0,0,0,34,0.0093,1,1,1,481.61,NORMAL,0
TRAIN_P1755,0.0503,0.0132,70,7,0,0,0,0,0,34,0.013,0,5,1,405.76,NORMAL,0
TRAIN_P1879,0.0723,0.026,122,7,0,0,0,0,0,9,0.0218,0,2,1,328.27,NORMAL,0
TRAIN_P2721,0.0533,0.0658,330,17,10,0,0,0,0,57,0.0898,6,6,1,606.15,RECONNAISSANCE,1
TRAIN_P1375,0.0608,0.0183,168,11,0,0,0,0,1,34,0.0166,0,4,1,373.16,NORMAL,0
TRAIN_P1287,0.0184,0.0242,139,9,0,0,0,0,0,27,0.0141,0,4,2,337.91,NORMAL,0
TRAIN_P0350,0.0169,0.0133,87,9,0,0,0,0,0,31,0.0208,0,2,1,352.56,NORMAL,0
TRAIN_P1369,0.0812,0.0174,142,7,0,0,0,0,0,21,0.0165,0,5,1,238.9,NORMAL,0
TRAIN_P2168,0.5082,0.03,266,9,2,0,0,0,0,38,0.3785,14,3,1,486.66,BRUTE_FORCE,1
TRAIN_P0644,0.0468,0.022,166,7,0,0,0,0,0,14,0.0113,0,3,1,443.42,NORMAL,0
TRAIN_P3029,0.0576,0.055,2451,13,1,1,0,0,2,56,0.0453,19,7,3,764.94,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P1672,0.0281,0.0162,78,9,0,0,0,0,0,31,0.0208,0,4,1,338.93,NORMAL,0
TRAIN_P0670,0.0318,0.0184,156,6,0,0,0,0,0,19,0.0025,0,3,1,426.54,NORMAL,0
TRAIN_P2216,0.5904,0.0783,170,10,1,0,0,0,0,52,0.3457,18,3,1,500.76,BRUTE_FORCE,1
